episode,solar_reward,wind_reward,total_reward,solar_q_mean,wind_q_mean,battery_soc_mean,grid_purchased_kwh,solar_honest,solar_hide,solar_deception,wind_honest,wind_hide,wind_deception
2466,2578.1858964748862,2578.1858964748862,5156.3717929497725,-2.088548253329453,-1.4888690250108993,0.054773730746447084,158842.5700069379,4281,3221,1257,4749,2792,1218
2467,6631.733448398472,6631.733448398472,13263.466896796945,-1.3114716818770622,-0.8889661625544097,0.05475733155723874,158596.73627897157,4414,3798,547,4432,3491,836
2468,8297.456462468768,8297.456462468768,16594.912924937536,-1.2056276270029183,-0.4900983979893069,0.05496557204734483,159791.79514064585,3399,4688,672,4614,3011,1134
2469,5179.581528098223,5179.581528098223,10359.163056196447,-2.081912718348761,-1.4778096664942562,0.05483746060431315,162391.65721940136,3629,3936,1194,3386,3830,1543
2470,4400.914489958513,4400.914489958513,8801.828979917025,-1.6801067310762035,-1.703017982317978,0.054976777478991566,158995.7398453122,5893,2288,578,4367,3159,1233
2471,5675.636241859029,5675.636241859029,11351.272483718058,-1.5836681896489353,-1.1216254959900032,0.055085501382137185,161215.48329142746,3691,4338,730,3899,3310,1550
2472,6955.951721454781,6955.951721454781,13911.903442909563,-1.2503164331473353,-0.9206739862355562,0.054997512923671256,160291.39351206887,5210,2839,710,4341,3248,1170
2473,3369.174569702272,3369.174569702272,6738.349139404544,-2.421217722179369,-1.5048891933721127,0.05480345393601991,159985.53590536723,4815,3266,678,4567,2241,1951
2474,8998.713447461669,8998.713447461669,17997.426894923337,-0.4802159722391396,0.05051319114360457,0.05511133770144356,160341.72073468423,3922,3626,1211,3647,3785,1327
2475,4493.3875425208125,4493.3875425208125,8986.775085041625,-1.0189945592461536,-0.9112442426457155,0.05531342997774841,163313.50276553468,2521,5179,1059,3801,3598,1360
2476,1904.9202777780258,1904.9202777780258,3809.8405555560516,-1.7506383150632574,-2.007797648938973,0.05492599393667964,162255.112191954,4938,2936,885,4482,2454,1823
2477,6292.621021886555,6292.621021886555,12585.24204377311,-0.17065534072963467,-0.4391400113207018,0.05481021664311045,158465.87714784575,3640,4151,968,5018,3030,711
2478,629.901024099945,629.901024099945,1259.80204819989,-2.019694893452684,-1.585398953378898,0.05499117463187014,161513.00338504068,4180,3467,1112,2875,4113,1771
2479,3662.518295554598,3662.518295554598,7325.036591109196,-1.301622877576605,-1.7134816388196616,0.05464702992675147,161119.21629031826,3736,4047,976,4564,2175,2020
2480,6448.706903518633,6448.706903518633,12897.413807037266,-1.0668275806290746,-0.8031445042083349,0.05481482290003096,158985.7675365133,4278,3594,887,5311,2507,941
2481,2725.794033671942,2725.794033671942,5451.588067343884,-1.9375422981873263,-1.7043575166538536,0.05502007191941585,160086.7951491798,5409,2368,982,3826,3208,1725
2482,-33.94003249600138,-33.94003249600138,-67.88006499200276,-1.6586653364150605,-1.347208398516784,0.05483045146805458,162808.79039218932,5447,2172,1140,3755,2606,2398
2483,11849.42167608864,11849.42167608864,23698.84335217728,-0.8785754161709768,-0.3259969963954107,0.05491041655057502,160258.36880658887,5176,2667,916,3891,3724,1144
2484,8117.641316985856,8117.641316985856,16235.282633971712,-0.8047316014494189,-0.5030802850110613,0.054960300250851926,161142.93121627002,5634,2158,967,4061,3212,1486
2485,1427.6021456412907,1427.6021456412907,2855.2042912825814,-1.643734609337462,-1.1580225865327616,0.05499716408425867,164333.33386709617,5676,1901,1182,3384,2827,2548
2486,5942.712598107019,5942.712598107019,11885.425196214039,-2.040080798942989,-1.3422575377024202,0.054678868423993644,162317.23024900994,2270,5632,857,4590,2328,1841
2487,2967.4674736372535,2967.4674736372535,5934.934947274507,-2.187236814176792,-1.1126512714389756,0.054948332722580644,159143.84369109818,4492,3335,932,3975,3510,1274
2488,5767.735100670973,5767.735100670973,11535.470201341946,-2.2580858215098853,-1.336111224303516,0.05512004835450628,160120.64546919183,4242,3696,821,3471,4277,1011
2489,7521.254187272012,7521.254187272012,15042.508374544024,-1.2904245260668528,-0.8137139000134908,0.05504131282325526,161229.04910846328,2041,5694,1024,3607,3970,1182
2490,5783.475171507149,5783.475171507149,11566.950343014298,-1.8794225426134916,-0.8898449286005116,0.05497661066096917,160913.86879265198,4956,2748,1055,3699,3264,1796
2491,7407.658862979802,7407.658862979802,14815.317725959603,-2.124336861495691,-1.3306814437845977,0.055232885676613656,163952.7039037945,5048,3101,610,2461,4504,1794
2492,6415.985042200002,6415.985042200002,12831.970084400004,-1.3128465228362012,-1.4453681232473459,0.05464770554906271,158758.51370424434,4102,3328,1329,4445,3312,1002
2493,-387.3748325000639,-387.3748325000639,-774.7496650001278,-2.3161182163159313,-2.847617001167383,0.05477466734436169,162257.0708255714,3586,4268,905,4967,2087,1705
2494,8634.60981611333,8634.60981611333,17269.21963222666,-0.7902669754127281,-0.26657547261736575,0.054850519504191834,159127.16736667306,4246,3572,941,3465,4185,1109
2495,3810.4432784448827,3810.4432784448827,7620.886556889765,-0.623112265261305,-0.574833969447435,0.05516752341785798,162811.91627913734,2202,5916,641,3921,3317,1521
2496,6324.853619523215,6324.853619523215,12649.70723904643,-2.0800113875196224,-1.051462720261456,0.05496826185618157,161432.5102073416,3811,4216,732,3320,4091,1348
2497,5769.713366541779,5769.713366541779,11539.426733083557,-1.0541447182917048,-0.5768415798573407,0.054577675904121895,159653.53854805726,3806,3938,1015,4883,2360,1516
2498,5317.173077315795,5317.173077315795,10634.34615463159,-2.052468977550589,-1.4923637631938578,0.055002527849879954,160247.966960498,2863,5165,731,4596,3088,1075
2499,7386.1143300722215,7386.1143300722215,14772.228660144443,-1.0287371820339613,-0.7097688745746311,0.055058048157220096,161202.76076845982,5082,2920,757,4065,3470,1224
2500,-1206.6736496989097,-1206.6736496989097,-2413.3472993978194,-2.1051561678639104,-2.4098757216018614,0.05513191653298168,165024.06626797712,2936,4718,1105,4156,2479,2124
2501,3263.1078346191935,3263.1078346191935,6526.215669238387,-1.6840386428809664,-1.5546955732977348,0.05512517816611755,163992.84673797648,2170,5401,1188,3521,3260,1978
2502,3073.786435253504,3073.786435253504,6147.572870507008,-1.8355102857046708,-2.0834786322186836,0.055019324773983046,161929.32576728365,4961,3087,711,3765,3596,1398
2503,3035.828354149176,3035.828354149176,6071.656708298352,-1.9074792740147648,-1.217402077346996,0.05475765380208529,162482.79945206767,3650,4006,1103,3809,3227,1723
2504,9335.028740513886,9335.028740513886,18670.057481027772,-1.1794925810119152,-0.17324813200228106,0.054575042856125536,158184.77443073347,4528,3331,900,4494,3391,874
2505,-80.39230200469754,-80.39230200469754,-160.78460400939508,-2.5900734755054726,-1.5202648056777883,0.05483434752816268,163409.7726346402,2009,5625,1125,3697,2601,2461
2506,3624.7722520953107,3624.7722520953107,7249.544504190621,-1.282867267965156,-1.5982400659282634,0.05504685623310586,161340.95167134414,4144,3750,865,4107,3175,1477
2507,8042.273389850369,8042.273389850369,16084.546779700739,-1.2115630321109891,-0.3688369308357073,0.05482310970710579,158103.55387348865,4238,3382,1139,5058,2950,751
2508,7241.30709677271,7241.30709677271,14482.61419354542,-0.7438171271027917,-0.9775907674451657,0.05519596848619382,161910.826535799,3861,3843,1055,2989,4206,1564
2509,-3582.951127093055,-3582.951127093055,-7165.90225418611,-4.46258756332502,-3.405207476868363,0.05500632447426665,164398.88406638906,4656,3271,832,2957,2702,3100
2510,10021.63008278619,10021.63008278619,20043.26016557238,-0.4267277056639524,0.27066554843519897,0.05486682878759743,158450.31639713052,3318,4708,733,5069,2866,824
2511,4321.118435731124,4321.118435731124,8642.236871462248,-1.483915579107561,-0.6937164957572014,0.054828066691280035,159209.385665954,4518,3363,878,4329,3068,1362
2512,-338.2657065416591,-338.2657065416591,-676.5314130833182,-2.423235862028631,-2.1831046556257525,0.0547454554811668,161017.48303956332,3453,4177,1129,4238,3154,1367
2513,4732.453657638129,4732.453657638129,9464.907315276258,-1.980114584436527,-1.4955560646757111,0.054946638375387664,161393.5296854145,3720,3839,1200,4337,2608,1814
2514,4290.64037150307,4290.64037150307,8581.28074300614,-2.3939877483771426,-1.584058241227867,0.055270205601631935,162880.02279995926,2852,5230,677,3339,3914,1506
2515,5834.5744695374415,5834.5744695374415,11669.148939074883,-1.2403952048222755,-0.15897050971981758,0.05521261785322013,161527.71689159155,3938,3782,1039,3786,3238,1735
2516,6632.116082863354,6632.116082863354,13264.232165726708,-2.097379283620112,-0.8274805539173473,0.0548686222550426,159440.6847761114,5263,2455,1041,4876,2637,1246
2517,5941.467417361374,5941.467417361374,11882.934834722748,-1.8643730009415176,-1.0628924366198875,0.055204483126473775,161682.28996376,5140,2715,904,3988,2792,1979
2518,4652.087791031977,4652.087791031977,9304.175582063954,-1.8108977923716745,-1.1962473305607855,0.0550075717295226,161710.0251818058,1437,6018,1304,4238,3257,1264
2519,8670.825756479553,8670.825756479553,17341.651512959106,-1.7887702216216508,-0.34416922897980506,0.055032769487467006,160239.9620086873,4728,3421,610,4100,3551,1108
2520,7248.336033609884,7248.336033609884,14496.672067219768,-1.9725400348877096,-0.8884695600753092,0.055055445388668994,159206.63517032246,3764,4190,805,4573,3120,1066
2521,2341.721450293654,2341.721450293654,4683.442900587308,-2.3416080467130023,-1.041668922968641,0.054936907098661454,160424.07620695638,4873,2861,1025,3878,3461,1420
2522,6479.778338877991,6479.778338877991,12959.556677755982,-0.9390998786128173,-0.2019697809450774,0.054977544463096925,160882.39580598052,4008,3902,849,3605,3919,1235
2523,7033.007366853884,7033.007366853884,14066.014733707769,-1.0903381621248234,-0.8399943617107223,0.05491717577711866,159432.53640544185,5513,2618,628,3714,3519,1526
2524,6304.200639509501,6304.200639509501,12608.401279019003,-2.507322397081384,-2.304559099668337,0.055106927791800805,161895.8768295585,3542,4252,965,3707,3570,1482
2525,7934.0671269930035,7934.0671269930035,15868.134253986007,-1.4948779124962799,-1.2403540869662992,0.05516105408099591,159906.53929595323,4061,3863,835,3694,3704,1361
2526,9084.282737795826,9084.282737795826,18168.56547559165,-2.3330501284041407,-1.3226979019850105,0.05499793361830139,159365.20146940651,3719,3919,1121,4102,3842,815
2527,5704.771843280773,5704.771843280773,11409.543686561547,-1.632859008446068,-0.8395368348065988,0.05531031499745927,160810.65356602633,3223,4415,1121,4018,3772,969
2528,7817.12322598996,7817.12322598996,15634.24645197992,-2.707405921293272,-1.3203718289374304,0.05521814319423734,161057.57820580062,3903,3709,1147,3099,4316,1344
2529,1875.5581443068484,1875.5581443068484,3751.1162886136967,-1.812548211293855,-1.9854158790558722,0.054868969712541744,163556.63508887115,3355,4776,628,2975,3663,2121
2530,1432.451427498105,1432.451427498105,2864.90285499621,-2.229926638713151,-2.2332923623064183,0.05478903845692958,160074.86639646516,5075,2809,875,3469,3534,1756
2531,3429.123038066742,3429.123038066742,6858.246076133484,-2.1396722304789084,-2.3443146700824355,0.05479597098759666,160488.02150697654,4091,3887,781,4126,2902,1731
2532,3273.54754282381,3273.54754282381,6547.09508564762,-1.9005660635860753,-2.2518690380406334,0.05518092215643041,164009.5470746807,3627,4498,634,3164,3595,2000
2533,4242.512992117472,4242.512992117472,8485.025984234944,-1.7320983956971785,-1.7937736954316714,0.055033806802681086,163224.00882336067,3688,4255,816,2943,4378,1438
2534,3829.791125780593,3829.791125780593,7659.582251561186,-2.931530176888091,-2.251612376042162,0.05507577720227805,160179.55342380606,6032,2169,558,3493,4077,1189
2535,7486.395773769486,7486.395773769486,14972.791547538973,-1.636972110026959,-0.9789894856482038,0.055014184225988645,161375.24801161,2094,6105,560,3848,3864,1047
2536,2266.7273278911644,2266.7273278911644,4533.454655782329,-2.522255791798988,-1.8929905234580942,0.054786201957067425,163489.01584919903,4156,3695,908,4316,1767,2676
2537,3925.84465649668,3925.84465649668,7851.68931299336,-0.5406159121716966,-0.7428545046013234,0.05492032414589535,159412.4441330847,4368,3824,567,4163,3138,1458
2538,9367.454568389487,9367.454568389487,18734.909136778973,-0.8976453469958637,-0.5947267463410251,0.05488791343291206,159115.60049071664,3967,4125,667,5385,2415,959
2539,8040.739534541268,8040.739534541268,16081.479069082536,-0.5285265034038262,-0.11738556732997744,0.05507407868762283,160109.8514533489,5130,2875,754,3800,3919,1040
2540,3393.5021649238734,3393.5021649238734,6787.004329847747,-1.538930534490946,-1.7308981391115714,0.054985250064662816,159908.20552950716,3576,4333,850,4129,3645,985
2541,59.447939764934304,59.447939764934304,118.89587952986861,-2.893932493047442,-2.6687531347289175,0.054757139694007514,161249.85738551995,5401,2029,1329,3434,3034,2291
2542,3197.152793137867,3197.152793137867,6394.305586275734,-0.9798248480617433,-0.2864542170500962,0.05461226539379132,160850.3536614095,4993,2809,957,3930,2790,2039
2543,7895.606980479982,7895.606980479982,15791.213960959964,-1.5980284594529344,-0.7266199548372004,0.05473352309438048,159445.32228034298,3434,4293,1032,5157,2413,1189
2544,7539.724671340026,7539.724671340026,15079.449342680053,-1.4016907787495896,-1.3198003793552924,0.055219651429894163,160902.5720070401,4778,3312,669,4523,3235,1001
2545,5700.470795860622,5700.470795860622,11400.941591721245,-2.9025603654473597,-2.209459728779198,0.055529553682836255,163208.39191827783,3503,3913,1343,2234,5024,1501
2546,1401.2608251529755,1401.2608251529755,2802.521650305951,-2.902466071164975,-1.9324276227676465,0.054911200797875995,163839.5333737021,4134,3905,720,2443,4060,2256
2547,8986.255373314894,8986.255373314894,17972.51074662979,-1.550207067797718,-0.7587493399816324,0.05467373162451314,158446.66560056424,5152,3029,578,4800,2942,1017
2548,5986.01735034142,5986.01735034142,11972.03470068284,-2.4176127997671526,-1.5757556876292405,0.05510752510199304,160217.8315089358,5692,2177,890,3338,4146,1275
2549,8611.522360659905,8611.522360659905,17223.04472131981,-1.6471661850893835,-1.0367113313216598,0.05470148440645849,159169.03908943647,2840,5345,574,4487,3103,1169
2550,5859.709929874287,5859.709929874287,11719.419859748574,-1.6839463709050038,-1.4516990761181976,0.055290493377130316,160508.69551852738,6039,1935,785,3805,3883,1071
2551,7149.976787548771,7149.976787548771,14299.953575097543,-1.141384919031637,-1.1516529998049174,0.05464343826691819,161459.20412862947,3313,4619,827,4562,2433,1764
2552,8420.827133186367,8420.827133186367,16841.654266372734,-0.9263816863656028,0.18553046645523702,0.05465825225579785,157368.7788404869,5351,2338,1070,5470,2115,1174
2553,6492.743710598224,6492.743710598224,12985.487421196449,-2.721474156150643,-1.0793100299920477,0.0547099986982523,159569.62235632047,4304,3757,698,3686,3451,1622
2554,5187.961443611904,5187.961443611904,10375.922887223807,-2.426475801934481,-2.0247101125154927,0.05481386801233742,161747.53321730153,3223,4545,991,3577,3630,1552
2555,7542.889701046596,7542.889701046596,15085.779402093192,-2.560301903781916,-1.0707417768938556,0.05472886265154812,159600.88208950858,5733,2045,981,4430,2641,1688
2556,2690.386738259994,2690.386738259994,5380.773476519988,-2.387834922209826,-1.4398553864915524,0.05522195314489974,162881.1399421329,3597,4419,743,3777,2763,2219
2557,10459.089676044217,10459.089676044217,20918.179352088435,-0.8259758091393069,0.14431482206877852,0.05497232105241673,158380.52108739514,5733,2311,715,4212,3700,847
2558,4371.643744759106,4371.643744759106,8743.287489518212,-2.7089648978473218,-1.2916309059432116,0.05468490251288235,160608.03630638885,5113,2782,864,5024,1974,1761
2559,8084.200525016513,8084.200525016513,16168.401050033026,-1.5446979570147377,-0.7542067695022652,0.055293754809029115,162340.41004121027,5894,2160,705,2133,5411,1215
2560,6622.310988478405,6622.310988478405,13244.62197695681,-2.8277791554581277,-1.7787549713578972,0.055061892266442466,158173.1825750645,5314,2901,544,4202,3306,1251
2561,2417.591530998232,2417.591530998232,4835.183061996464,-1.974915313501245,-1.4810296245075407,0.05512139538170906,161841.7510122212,3269,4850,640,4270,2547,1942
2562,5660.27385726847,5660.27385726847,11320.54771453694,-2.2024274338455547,-1.6847718454866107,0.054815607913096684,159784.05836855576,2415,5113,1231,5187,2350,1222
2563,6900.763437609804,6900.763437609804,13801.526875219608,-1.930594341333132,-1.1079260489833718,0.055102934472338896,161962.9218477931,2980,4991,788,2541,4835,1383
2564,6851.5744487164675,6851.5744487164675,13703.148897432935,-2.5835170607282776,-1.3122356077438881,0.05493095816539939,161798.51573845412,4666,3479,614,4837,2330,1592
2565,9067.350499827804,9067.350499827804,18134.700999655608,-1.9385227286701945,-1.2166439338956296,0.05477822491759491,158865.47903321584,4361,3684,714,3920,3504,1335
2566,5458.973020405988,5458.973020405988,10917.946040811976,-2.0509496691548077,-1.5859311456004344,0.05507882195695133,162906.73817232877,2294,5598,867,3997,2524,2238
2567,5338.002486671362,5338.002486671362,10676.004973342724,-3.0672523274077754,-1.576003170734993,0.055219827434373286,163957.79696132938,4052,3695,1012,4260,1860,2639
2568,3933.7989034637326,3933.7989034637326,7867.597806927465,-2.0703390203881993,-1.167285292519127,0.05492745773740709,160255.28432380522,6398,1815,546,4353,3189,1217
2569,4343.38964318951,4343.38964318951,8686.77928637902,-2.0309094924346973,-1.8050164209071415,0.05481392096914082,158982.29981810224,5523,2183,1053,5365,2121,1273
2570,1820.7956727255296,1820.7956727255296,3641.591345451059,-2.875662767786053,-1.87850272715796,0.05478780227376385,161715.17360875054,5584,2453,722,4255,2192,2312
2571,5558.9288370128,5558.9288370128,11117.8576740256,-2.376876764283066,-1.2826818033283942,0.054772696107153664,159179.3524320446,4342,3538,879,5057,2245,1457
2572,6223.144074081495,6223.144074081495,12446.28814816299,-2.092832820704906,-1.2696349498320807,0.05538738310156752,164047.24512110854,2677,5334,748,2961,4215,1583
2573,6373.478287890841,6373.478287890841,12746.956575781682,-1.5846098102221229,-1.1455203450726572,0.05451205625990916,161259.46845949252,5925,2126,708,5459,1556,1744
2574,6069.7747566101125,6069.7747566101125,12139.549513220225,-1.871921331652178,-1.106614905768741,0.05481692429132088,161286.24774582218,5292,2818,649,4646,2437,1676
2575,850.0390979560885,850.0390979560885,1700.078195912177,-3.3271582728908893,-2.1889891487611606,0.05532750593926649,164265.11155740783,5047,3071,641,3076,3535,2148
2576,7175.199498740516,7175.199498740516,14350.398997481032,-1.492802093537546,-0.8000303747409225,0.05498349848220515,160304.6131965487,4060,3287,1412,4383,3176,1200
2577,-978.683166832315,-978.683166832315,-1957.36633366463,-1.8097147978553918,-1.7668630040698488,0.0547645657388429,163515.9720529354,4202,3708,849,4512,1884,2363
2578,10423.379427382506,10423.379427382506,20846.758854765012,-1.0906722712857857,0.36867097233946433,0.05482269268980469,159700.49164876767,5004,2993,762,5078,2432,1249
2579,5545.466024422989,5545.466024422989,11090.932048845978,-1.5635572297462914,-0.9421896623894168,0.05494368010395943,159395.98938044262,3993,3356,1410,4362,3529,868
2580,9811.109308087322,9811.109308087322,19622.218616174643,-0.014478917457322927,-0.08603958852511348,0.054757566843502525,159562.3197251257,5368,2330,1061,4951,2794,1014
2581,5189.141071769648,5189.141071769648,10378.282143539296,-1.5737680616346794,-0.6821893324077078,0.05493935574394619,163827.02305147194,4089,3586,1084,3409,3092,2258
2582,6432.944980919763,6432.944980919763,12865.889961839526,-1.0227818048089035,-0.18264864757548804,0.05494409849952951,161692.89268586042,3962,4106,691,4377,2352,2030
2583,1880.8740794910914,1880.8740794910914,3761.7481589821828,-1.888955316861502,-1.7017949230307823,0.05489779674363819,160518.4555816688,4149,3856,754,4131,2554,2074
2584,9925.665833080595,9925.665833080595,19851.33166616119,-1.0386818822701471,-0.6621041859266331,0.05485021588064311,158865.60613130147,4360,3291,1108,4499,3547,713
2585,7889.65980501211,7889.65980501211,15779.31961002422,-2.6298486208213188,-1.5176801655984662,0.05514944688223716,161532.09388045353,4768,3235,756,3624,3663,1472
2586,7951.9339241705775,7951.9339241705775,15903.867848341155,-2.862186739958258,-0.8235351801924575,0.05451358281154986,160312.6965916188,5425,2336,998,4902,1845,2012
2587,4641.664657936545,4641.664657936545,9283.32931587309,-1.770227708602638,-0.9547388763692815,0.05534434762422495,163523.9929832941,3124,4602,1033,2683,4426,1650
2588,9302.084030608206,9302.084030608206,18604.168061216413,-1.321265153476054,-0.37042520516344146,0.055226476125910764,159588.9152739364,3738,4443,578,4162,3772,825
2589,7306.619397927754,7306.619397927754,14613.238795855508,-3.0695349478669995,-1.0263030613247877,0.05495105145883581,160953.8211749759,4193,3802,764,3691,3642,1426
2590,7065.937615253768,7065.937615253768,14131.875230507536,-0.9129520117890766,-0.7182384857883644,0.05495326059922263,160366.44380603114,5082,2971,706,4101,3391,1267
2591,7918.71381870869,7918.71381870869,15837.42763741738,-1.4769473665976642,-0.9400525961249848,0.055297477155543985,161883.90854920656,4516,3704,539,2833,4745,1181
2592,3852.663958676311,3852.663958676311,7705.327917352622,-2.0348334451567154,-2.2046858109645693,0.054678970674876835,160434.76173242653,3849,3806,1104,4603,2743,1413
2593,7287.044721345527,7287.044721345527,14574.089442691055,-1.6719609819521566,-1.5127479027009054,0.05481451732706287,159645.69714082783,4661,3252,846,4936,2348,1475
2594,12744.288799846818,12744.288799846818,25488.577599693635,-1.1178440062249082,-0.08614423734723597,0.05469119768147825,159010.34894005794,1877,6323,559,5832,1965,962
2595,4382.330516882363,4382.330516882363,8764.661033764725,-2.533751525616916,-1.961374010322184,0.055143505792202625,160820.7666401271,5620,2322,817,3121,3827,1811
2596,6833.142085752217,6833.142085752217,13666.284171504434,-2.4779984087948437,-1.3427301411881796,0.05456054392161108,161172.26166125745,4828,3120,811,3195,3884,1680
2597,8152.895069324129,8152.895069324129,16305.790138648257,-1.2120225889914817,-1.2886984464217273,0.054771405643173544,161123.26808202468,3529,4619,611,4742,2722,1295
2598,12159.674013685897,12159.674013685897,24319.348027371794,-1.2674013990154203,-0.4128811783767757,0.05478793121831951,157881.7361579082,5922,2186,651,4314,3587,858
2599,3711.375374456732,3711.375374456732,7422.750748913464,-2.3866356299084712,-1.6124260763351215,0.05508258063081928,163143.20604093542,5560,2498,701,3197,3554,2008
2600,6702.13760115855,6702.13760115855,13404.2752023171,-2.309093702459705,-1.5349546504582894,0.05474514969831597,160465.07420228882,4342,3849,568,4197,3105,1457
2601,10481.27171759073,10481.27171759073,20962.54343518146,-2.1605683376751794,-1.3768369116768724,0.055236151770692424,163686.3462570471,1969,5862,928,4661,2523,1575
2602,6673.267800336121,6673.267800336121,13346.535600672241,-1.9849427960593555,-1.092169917062198,0.05489379059714231,161517.4240826457,4798,3229,732,2972,3729,2058
2603,8712.48336956704,8712.48336956704,17424.96673913408,-1.2210148772283673,-1.3298094551913724,0.05505934904374035,163415.33963808743,3295,4887,577,4445,2865,1449
2604,9683.94701060033,9683.94701060033,19367.89402120066,-1.5898075395790066,-0.07857407176165107,0.05536138517005992,164423.01490851416,4812,3026,921,3091,3920,1748
2605,9708.616425020175,9708.616425020175,19417.23285004035,-1.5985095107255027,-1.2839709739193745,0.05515989377553333,160631.37267551816,2395,5235,1129,3119,4482,1158
2606,4455.412108427972,4455.412108427972,8910.824216855945,-2.725973657816271,-2.3410040759590083,0.055188080508141966,163234.2421045177,4618,3479,662,3489,3380,1890
2607,5595.588479327307,5595.588479327307,11191.176958654614,-1.7106847449565261,-1.4050770832367347,0.05509017451158225,160107.96356528695,5507,2729,523,4863,2384,1512
2608,3441.7248453453412,3441.7248453453412,6883.4496906906825,-2.825882002732257,-2.080327581262195,0.05463635823173615,157011.32032163403,4530,3346,883,4886,2582,1291
2609,6579.584104588556,6579.584104588556,13159.168209177113,-1.5932010347090853,-0.5722112821914417,0.05473167275485065,159051.2895581301,3191,4841,727,3822,3789,1148
2610,8683.986721906273,8683.986721906273,17367.973443812545,-2.3954494838768654,-1.0209647926408463,0.05464621256167928,160466.42109916755,2837,4613,1309,4175,3192,1392
2611,6969.407920802383,6969.407920802383,13938.815841604766,-1.6891163081835108,-0.9168720345063944,0.054762130231560284,160070.79276265152,4065,3575,1119,5115,2195,1449
2612,7469.62047909271,7469.62047909271,14939.24095818542,-2.1844721511243126,-0.53715983577827,0.05526317288948756,164863.42544832447,4284,3461,1014,2292,4788,1679
2613,5295.67612123326,5295.67612123326,10591.35224246652,-2.0990157369600526,-1.4860380361722667,0.054781060255508544,159103.0055957374,2707,5090,962,5355,2542,862
2614,5680.259523229207,5680.259523229207,11360.519046458414,-1.5825260401538497,-0.7457677865255616,0.05476646337319529,159809.48515891132,5083,2969,707,4445,2810,1504
2615,6202.197084968436,6202.197084968436,12404.394169936872,-2.571135634505211,-2.1625942885399394,0.05509954282691054,161468.68143283942,5092,2616,1051,3663,3320,1776
2616,13198.01536193224,13198.01536193224,26396.03072386448,-2.022772036597732,0.36820785699655556,0.05462459201035627,157048.31910078716,3182,4743,834,5410,2597,752
2617,6630.182681015637,6630.182681015637,13260.365362031274,-2.8215768123597016,-1.298416427621694,0.05510767465954011,161247.1453623438,3396,4623,740,3796,3884,1079
2618,9876.98590787787,9876.98590787787,19753.97181575574,-1.5485049409076956,-0.5210895864388642,0.05511457835823727,160838.2753782651,4012,4061,686,3851,3750,1158
2619,2784.191246965649,2784.191246965649,5568.382493931298,-3.1203132752136438,-1.1223456034727912,0.055176301304812464,164627.77853313685,3621,4593,545,3275,3753,1731
2620,3256.843053996383,3256.843053996383,6513.686107992766,-3.5224832676663014,-2.473127293960656,0.05537385390691338,166491.27827021037,3201,4858,700,2389,3847,2523
2621,7512.584338151718,7512.584338151718,15025.168676303436,-2.468100630759417,-1.5866302013167208,0.054821710265716694,159215.96252413277,2804,5057,898,4537,3124,1098
2622,8098.579459655606,8098.579459655606,16197.158919311212,-2.3037308972697526,-1.8499209029280754,0.054943140542522445,159697.94001687443,3702,3835,1222,3917,3883,959
2623,6064.126708412835,6064.126708412835,12128.25341682567,-3.3661334603382738,-2.714308329412912,0.054980178727124636,162038.3540348566,3464,4739,556,4117,2973,1669
2624,6040.926968202881,6040.926968202881,12081.853936405761,-2.1936841368037974,-1.436246936709276,0.05533266181298934,163947.72514976177,4229,3510,1020,3716,3517,1526
2625,7059.980084005584,7059.980084005584,14119.960168011168,-1.7720507820406413,-1.2112122292269192,0.054882091212761386,163089.65760098028,4640,3294,825,4485,2239,2035
2626,8063.92284327481,8063.92284327481,16127.84568654962,-1.8437339256889709,-0.834069804173267,0.054777213137516365,160830.44691844392,3314,4684,761,4339,3414,1006
2627,7138.80226106399,7138.80226106399,14277.60452212798,-2.5152226179313275,-0.8769573608059366,0.05475827426104586,161334.00340802487,5578,2435,746,4023,2593,2143
2628,3655.803155440479,3655.803155440479,7311.606310880958,-2.7642504154409386,-1.6331035043850206,0.054695845599594145,161121.5846802703,4020,4152,587,4292,2627,1840
2629,8574.154471733926,8574.154471733926,17148.30894346785,-2.7932982640836586,-1.5389041707612325,0.05522117836172527,162597.64428786506,3155,4981,623,3435,4020,1304
2630,7514.888188331162,7514.888188331162,15029.776376662325,-3.5119264555519365,-2.7674590466087716,0.055165622126901924,161451.19635637116,5959,2175,625,2781,4660,1318
2631,7702.8179874972175,7702.8179874972175,15405.635974994435,-2.0903624268010996,-0.8817257714831622,0.05498669767160627,159035.72564936912,3992,3592,1175,3964,3909,886
2632,5126.967433118533,5126.967433118533,10253.934866237067,-3.149800952474995,-1.1794251363562762,0.05480682701898446,161147.71680316402,5947,1949,863,3320,3615,1824
2633,11425.293948865674,11425.293948865674,22850.587897731348,-3.1030467482105046,-0.8027067656633915,0.054816767153282625,157647.47330218897,3162,4780,817,5353,2614,792
2634,5489.825936192344,5489.825936192344,10979.651872384688,-2.9499024663721656,-1.6703340929737986,0.055305478782868,162323.9768091208,4506,3772,481,3071,3740,1948
2635,10748.53895435085,10748.53895435085,21497.0779087017,-2.3282944314167073,-0.670534056657517,0.055323026823173,164553.27599191162,3414,4760,585,2527,4607,1625
2636,8187.1673234017235,8187.1673234017235,16374.334646803447,-1.5718709154652226,-0.774183682550336,0.054640712775522265,161653.56566578837,4194,3908,657,4039,3237,1483
