datetime;generacion_kwh;precio_base_eur_kwh;multiplicador;precio_eur_kwh
2025-10-05T19:00:00+02:00;2215166.667;125.91;1.1931;150.225155
2025-10-05T20:00:00+02:00;76583.333;141.38;1.2968;183.337724
2025-10-05T21:00:00+02:00;68166.667;151.94;1.2972;197.093629
2025-10-05T22:00:00+02:00;68000.0;127.83;1.2972;165.819636
2025-10-05T23:00:00+02:00;64750.0;107.83;1.2973;139.892847
2025-10-06T00:00:00+02:00;63000.0;90.78;1.2974;117.780794
2025-10-06T01:00:00+02:00;63000.0;89.98;1.2974;116.742849
2025-10-06T02:00:00+02:00;63000.0;91.96;1.2974;119.311763
2025-10-06T03:00:00+02:00;63000.0;95.16;1.2974;123.463542
2025-10-06T04:00:00+02:00;63000.0;97.35;1.2974;126.304916
2025-10-06T05:00:00+02:00;63000.0;105.2;1.2974;136.48975
2025-10-06T06:00:00+02:00;63000.0;126.88;1.2974;164.618056
2025-10-06T07:00:00+02:00;72916.667;153.03;1.297;198.472323
2025-10-06T08:00:00+02:00;714000.0;196.51;1.2659;248.7575
2025-10-06T09:00:00+02:00;6943916.667;173.65;0.9639;167.383388
2025-10-06T10:00:00+02:00;14212750.0;197.54;0.6116;120.813756
2025-10-06T11:00:00+02:00;16555000.0;172.64;0.4981;85.985471
2025-10-06T12:00:00+02:00;16827250.0;169.81;0.4849;82.335145
2025-10-06T13:00:00+02:00;15788333.333;163.98;0.5352;87.765815
2025-10-06T14:00:00+02:00;15410416.667;94.73;0.5535;52.436876
2025-10-06T15:00:00+02:00;15578500.0;99.87;0.5454;54.468431
2025-10-06T16:00:00+02:00;15159750.0;103.81;0.5657;58.724297
2025-10-06T17:00:00+02:00;13235083.333;129.61;0.659;85.410262
2025-10-06T18:00:00+02:00;8287750.0;226.48;0.8988;203.55494
2025-10-06T19:00:00+02:00;1610000.0;272.02;1.2224;332.530263
2025-10-06T20:00:00+02:00;32750.0;302.35;1.2989;392.7216
2025-10-06T21:00:00+02:00;29000.0;308.33;1.2991;400.545049
2025-10-06T22:00:00+02:00;28583.333;192.75;1.2991;250.401383
2025-10-06T23:00:00+02:00;28000.0;166.65;1.2991;216.499604
2025-10-07T00:00:00+02:00;28000.0;143.6;1.2991;186.554714
2025-10-07T01:00:00+02:00;28000.0;143.25;1.2991;186.10002
2025-10-07T02:00:00+02:00;28000.0;143.33;1.2991;186.20395
2025-10-07T03:00:00+02:00;28000.0;136.04;1.2991;176.73331
2025-10-07T04:00:00+02:00;28000.0;135.44;1.2991;175.953834
2025-10-07T05:00:00+02:00;28000.0;134.09;1.2991;174.200012
2025-10-07T06:00:00+02:00;27916.667;136.04;1.2991;176.73386
2025-10-07T07:00:00+02:00;29916.667;147.55;1.299;191.672561
2025-10-07T08:00:00+02:00;616416.667;189.03;1.2706;240.182827
2025-10-07T09:00:00+02:00;7397333.333;169.96;0.9419;160.091315
2025-10-07T10:00:00+02:00;16284250.0;191.65;0.5112;97.968711
2025-10-07T11:00:00+02:00;18437333.333;167.79;0.4068;68.261233
2025-10-07T12:00:00+02:00;19382916.667;166.97;0.4;66.788
2025-10-07T13:00:00+02:00;19523583.333;153.06;0.4;61.224
2025-10-07T14:00:00+02:00;19280166.667;85.93;0.4;34.372
2025-10-07T15:00:00+02:00;19141500.0;92.21;0.4;36.884
2025-10-07T16:00:00+02:00;19068750.0;104.64;0.4;41.856
2025-10-07T17:00:00+02:00;16909083.333;128.62;0.4809;61.853335
2025-10-07T18:00:00+02:00;9841583.333;225.36;0.8235;185.575446
2025-10-07T19:00:00+02:00;1618750.0;269.4;1.222;329.213194
2025-10-07T20:00:00+02:00;69083.333;291.13;1.2971;377.635269
2025-10-07T21:00:00+02:00;65000.0;278.9;1.2973;361.826493
2025-10-07T22:00:00+02:00;64583.333;171.99;1.2974;223.131973
2025-10-07T23:00:00+02:00;64166.667;167.71;1.2974;217.582684
2025-10-08T00:00:00+02:00;63750.0;146.75;1.2974;190.392677
2025-10-08T01:00:00+02:00;64000.0;140.13;1.2974;181.802226
2025-10-08T02:00:00+02:00;64000.0;137.51;1.2974;178.403083
2025-10-08T03:00:00+02:00;64000.0;132.6;1.2974;172.032935
2025-10-08T04:00:00+02:00;64000.0;133.01;1.2974;172.564862
2025-10-08T05:00:00+02:00;64000.0;129.21;1.2974;167.634808
2025-10-08T06:00:00+02:00;64000.0;132.87;1.2974;172.383228
2025-10-08T07:00:00+02:00;78000.0;157.12;1.2967;203.738138
2025-10-08T08:00:00+02:00;594000.0;219.72;1.2717;279.416488
2025-10-08T09:00:00+02:00;6077583.333;160.93;1.0059;161.880076
2025-10-08T10:00:00+02:00;13009500.0;214.28;0.6699;143.548957
2025-10-08T11:00:00+02:00;16323916.667;195.49;0.5093;99.555805
2025-10-08T12:00:00+02:00;18270166.667;191.58;0.4149;79.491903
2025-10-08T13:00:00+02:00;18168083.333;180.06;0.4199;75.602867
2025-10-08T14:00:00+02:00;17453000.0;111.38;0.4545;50.626234
2025-10-08T15:00:00+02:00;16619750.0;110.98;0.4949;54.926647
2025-10-08T16:00:00+02:00;15779083.333;104.79;0.5357;56.132967
2025-10-08T17:00:00+02:00;13827250.0;127.37;0.6303;80.278327
2025-10-08T18:00:00+02:00;7707166.667;208.83;0.9269;193.568202
2025-10-08T19:00:00+02:00;1420416.667;268.0;1.2316;330.078708
2025-10-08T20:00:00+02:00;68916.667;261.64;1.2971;339.384836
2025-10-08T21:00:00+02:00;67000.0;228.41;1.2972;296.30195
2025-10-08T22:00:00+02:00;66833.333;158.03;1.2972;205.003672
2025-10-08T23:00:00+02:00;66250.0;149.26;1.2973;193.631051
2025-10-09T00:00:00+02:00;66583.333;146.29;1.2973;189.775785
2025-10-09T01:00:00+02:00;66000.0;135.6;1.2973;175.911937
2025-10-09T02:00:00+02:00;66000.0;138.71;1.2973;179.946496
2025-10-09T03:00:00+02:00;66000.0;126.16;1.2973;163.665561
2025-10-09T04:00:00+02:00;66000.0;121.5;1.2973;157.620209
2025-10-09T05:00:00+02:00;65333.333;123.32;1.2973;159.985254
2025-10-09T06:00:00+02:00;65000.0;136.74;1.2973;177.397471
2025-10-09T07:00:00+02:00;66666.667;151.55;1.2973;196.598747
2025-10-09T08:00:00+02:00;383916.667;190.51;1.2819;244.210239
2025-10-09T09:00:00+02:00;4834333.333;165.16;1.0662;176.087663
2025-10-09T10:00:00+02:00;12092083.333;173.76;0.7144;124.130716
2025-10-09T11:00:00+02:00;15207250.0;150.49;0.5634;84.784237
2025-10-09T12:00:00+02:00;16105333.333;141.35;0.5199;73.48188
2025-10-09T13:00:00+02:00;16699250.0;143.06;0.4911;70.25254
2025-10-09T14:00:00+02:00;16669416.667;74.68;0.4925;36.781131
2025-10-09T15:00:00+02:00;15966833.333;75.57;0.5266;39.792953
2025-10-09T16:00:00+02:00;15150166.667;83.23;0.5662;47.121054
2025-10-09T17:00:00+02:00;13472750.0;111.76;0.6475;72.360043
2025-10-09T18:00:00+02:00;7485916.667;208.13;0.9376;195.151348
2025-10-09T19:00:00+02:00;1165083.333;249.68;1.244;310.605166
2025-10-09T20:00:00+02:00;66916.667;256.57;1.2972;332.833186
2025-10-09T21:00:00+02:00;62250.0;237.66;1.2975;308.356111
2025-10-09T22:00:00+02:00;61250.0;169.41;1.2975;219.81217
2025-10-09T23:00:00+02:00;61000.0;168.41;1.2975;218.516695
2025-10-10T00:00:00+02:00;61000.0;128.1;1.2975;166.21334
2025-10-10T01:00:00+02:00;61000.0;125.33;1.2975;162.619187
2025-10-10T02:00:00+02:00;61000.0;125.62;1.2975;162.995471
2025-10-10T03:00:00+02:00;61000.0;115.17;1.2975;149.436303
2025-10-10T04:00:00+02:00;61000.0;111.94;1.2975;145.245287
2025-10-10T05:00:00+02:00;61000.0;120.52;1.2975;156.378078
2025-10-10T06:00:00+02:00;61000.0;133.84;1.2975;173.661151
2025-10-10T07:00:00+02:00;62500.0;138.53;1.2975;179.736485
2025-10-10T08:00:00+02:00;386250.0;174.65;1.2818;223.85993
2025-10-10T09:00:00+02:00;5427750.0;156.18;1.0374;162.02131
2025-10-10T10:00:00+02:00;12090166.667;175.31;0.7145;125.254292
2025-10-10T11:00:00+02:00;14618500.0;167.71;0.5919;99.271677
2025-10-10T12:00:00+02:00;16079500.0;168.37;0.5211;87.739258
2025-10-10T13:00:00+02:00;16535333.333;163.05;0.499;81.36448
2025-10-10T14:00:00+02:00;16495083.333;90.55;0.501;45.362511
2025-10-10T15:00:00+02:00;15956583.333;104.71;0.5271;55.189247
2025-10-10T16:00:00+02:00;14884416.667;112.59;0.579;65.193619
2025-10-10T17:00:00+02:00;12180000.0;140.03;0.7101;99.437955
2025-10-10T18:00:00+02:00;6804166.667;224.09;0.9707;217.521047
2025-10-10T19:00:00+02:00;1112250.0;244.48;1.2466;304.762372
2025-10-10T20:00:00+02:00;51916.667;245.69;1.298;318.89783
2025-10-10T21:00:00+02:00;49166.667;233.06;1.2981;302.535556
2025-10-10T22:00:00+02:00;49000.0;166.62;1.2981;216.291033
2025-10-10T23:00:00+02:00;48416.667;166.58;1.2981;216.243818
2025-10-11T00:00:00+02:00;48000.0;153.04;1.2982;198.670121
2025-10-11T01:00:00+02:00;47166.667;152.51;1.2982;197.988258
2025-10-11T02:00:00+02:00;47000.0;153.28;1.2982;198.989109
2025-10-11T03:00:00+02:00;47833.333;147.78;1.2982;191.843003
2025-10-11T04:00:00+02:00;47416.667;147.56;1.2982;191.560387
2025-10-11T05:00:00+02:00;47916.667;149.31;1.2982;193.828594
2025-10-11T06:00:00+02:00;48000.0;147.99;1.2982;192.114423
2025-10-11T07:00:00+02:00;50833.333;145.77;1.298;189.212493
2025-10-11T08:00:00+02:00;381500.0;146.45;1.282;187.747928
2025-10-11T09:00:00+02:00;6383250.0;129.0;0.9911;127.850348
2025-10-11T10:00:00+02:00;14235750.0;94.21;0.6105;57.512995
2025-10-11T11:00:00+02:00;16715416.667;57.32;0.4903;28.103243
2025-10-11T12:00:00+02:00;17645666.667;42.6;0.4452;18.965416
2025-10-11T13:00:00+02:00;17322250.0;41.33;0.4609;19.047906
2025-10-11T14:00:00+02:00;16947916.667;40.99;0.479;19.63493
2025-10-11T15:00:00+02:00;15475000.0;42.19;0.5504;23.221797
2025-10-11T16:00:00+02:00;14583916.667;47.33;0.5936;28.095129
2025-10-11T17:00:00+02:00;13208416.667;85.45;0.6603;56.420199
2025-10-11T18:00:00+02:00;7884666.667;128.88;0.9183;118.352328
2025-10-11T19:00:00+02:00;1215833.333;151.73;1.2416;188.380858
2025-10-11T20:00:00+02:00;121916.667;149.69;1.2946;193.78499
2025-10-11T21:00:00+02:00;94416.667;152.31;1.2959;197.379796
2025-10-11T22:00:00+02:00;74583.333;146.74;1.2969;190.302651
2025-10-11T23:00:00+02:00;53333.333;144.98;1.2979;188.169488
2025-10-12T00:00:00+02:00;53000.0;154.44;1.2979;200.450114
2025-10-12T01:00:00+02:00;53000.0;152.99;1.2979;198.568136
2025-10-12T02:00:00+02:00;53000.0;135.97;1.2979;176.477609
2025-10-12T03:00:00+02:00;53000.0;132.55;1.2979;172.038737
2025-10-12T04:00:00+02:00;53000.0;134.8;1.2979;174.959048
2025-10-12T05:00:00+02:00;53000.0;135.55;1.2979;175.932485
2025-10-12T06:00:00+02:00;51083.333;132.99;1.298;172.622175
2025-10-12T07:00:00+02:00;50833.333;139.32;1.298;180.840258
2025-10-12T08:00:00+02:00;444500.0;144.22;1.2789;184.44869
2025-10-12T09:00:00+02:00;5062500.0;120.08;1.0551;126.69699
2025-10-12T10:00:00+02:00;12345333.333;80.14;0.7021;56.266712
2025-10-12T11:00:00+02:00;14933166.667;54.46;0.5767;31.405595
2025-10-12T12:00:00+02:00;14942416.667;53.5;0.5762;30.828002
2025-10-12T13:00:00+02:00;15643833.333;53.97;0.5422;29.26397
2025-10-12T14:00:00+02:00;15619000.0;54.93;0.5434;29.850625
2025-10-12T15:00:00+02:00;14400916.667;54.6;0.6025;32.894911
2025-10-12T16:00:00+02:00;13808333.333;62.17;0.6312;39.241298
2025-10-12T17:00:00+02:00;11033000.0;91.96;0.7657;70.415072
2025-10-12T18:00:00+02:00;5070250.0;143.51;1.0547;151.364188
2025-10-12T19:00:00+02:00;586583.333;159.78;1.2721;203.24862
2025-10-12T20:00:00+02:00;50333.333;162.39;1.298;210.789534
2025-10-12T21:00:00+02:00;49916.667;159.3;1.2981;206.781792
2025-10-12T22:00:00+02:00;49500.0;157.67;1.2981;204.66913
2025-10-12T23:00:00+02:00;48916.667;154.42;1.2981;200.454718
2025-10-13T00:00:00+02:00;48000.0;127.68;1.2982;165.748831
2025-10-13T01:00:00+02:00;48000.0;120.1;1.2982;155.908792
2025-10-13T02:00:00+02:00;48000.0;113.09;1.2982;146.808704
2025-10-13T03:00:00+02:00;48000.0;122.61;1.2982;159.167169
2025-10-13T04:00:00+02:00;48000.0;124.74;1.2982;161.932246
2025-10-13T05:00:00+02:00;48000.0;129.54;1.2982;168.163405
2025-10-13T06:00:00+02:00;48166.667;134.05;1.2982;174.017015
2025-10-13T07:00:00+02:00;51333.333;139.47;1.298;181.031582
2025-10-13T08:00:00+02:00;207500.0;181.04;1.2904;233.618932
2025-10-13T09:00:00+02:00;3356416.667;170.55;1.1378;194.051596
2025-10-13T10:00:00+02:00;9676750.0;215.74;0.8315;179.377391
2025-10-13T11:00:00+02:00;13574500.0;198.83;0.6425;127.753721
2025-10-13T12:00:00+02:00;15681583.333;186.88;0.5404;100.989366
2025-10-13T13:00:00+02:00;16813916.667;176.81;0.4855;85.843475
2025-10-13T14:00:00+02:00;16749250.0;111.13;0.4886;54.303336
2025-10-13T15:00:00+02:00;16043750.0;106.69;0.5228;55.782078
2025-10-13T16:00:00+02:00;14517416.667;115.0;0.5968;68.634775
2025-10-13T17:00:00+02:00;11974250.0;127.1;0.7201;91.52365
2025-10-13T18:00:00+02:00;6453333.333;214.62;0.9877;211.978247
2025-10-13T19:00:00+02:00;1122916.667;250.38;1.2461;311.987707
2025-10-13T20:00:00+02:00;251166.667;285.13;1.2883;367.33601
2025-10-13T21:00:00+02:00;88000.0;283.17;1.2962;367.050428
2025-10-13T22:00:00+02:00;88166.667;181.68;1.2962;235.495661
2025-10-13T23:00:00+02:00;88000.0;165.34;1.2962;214.316904
2025-10-14T00:00:00+02:00;73166.667;139.71;1.2969;181.195251
2025-10-14T01:00:00+02:00;73000.0;132.21;1.2969;171.469281
2025-10-14T02:00:00+02:00;73000.0;131.32;1.2969;170.314999
2025-10-14T03:00:00+02:00;73000.0;127.77;1.2969;165.710839
2025-10-14T04:00:00+02:00;73000.0;128.06;1.2969;166.086954
2025-10-14T05:00:00+02:00;73000.0;128.87;1.2969;167.137481
2025-10-14T06:00:00+02:00;72083.333;137.56;1.297;178.414056
2025-10-14T07:00:00+02:00;80250.0;145.52;1.2966;188.680501
2025-10-14T08:00:00+02:00;332250.0;212.79;1.2844;273.303329
2025-10-14T09:00:00+02:00;5298333.333;164.75;1.0437;171.945288
2025-10-14T10:00:00+02:00;13769166.667;211.53;0.6331;133.917925
2025-10-14T11:00:00+02:00;17113583.333;196.54;0.471;92.56792
2025-10-14T12:00:00+02:00;17875416.667;183.39;0.4341;79.602548
2025-10-14T13:00:00+02:00;18399000.0;170.85;0.4087;69.823562
2025-10-14T14:00:00+02:00;18431083.333;103.47;0.4071;42.125569
2025-10-14T15:00:00+02:00;18399750.0;102.46;0.4086;41.869978
2025-10-14T16:00:00+02:00;17801083.333;111.23;0.4377;48.681422
2025-10-14T17:00:00+02:00;15578916.667;132.47;0.5454;72.245578
2025-10-14T18:00:00+02:00;7897666.667;219.81;0.9177;201.71613
2025-10-14T19:00:00+02:00;869500.0;261.78;1.2583;329.408233
2025-10-14T20:00:00+02:00;62250.0;277.5;1.2975;360.047214
2025-10-14T21:00:00+02:00;57416.667;257.08;1.2977;333.613156
2025-10-14T22:00:00+02:00;56500.0;178.15;1.2977;231.193475
2025-10-14T23:00:00+02:00;24916.667;155.51;1.2993;202.050564
2025-10-15T00:00:00+02:00;22083.333;139.33;1.2994;181.047397
2025-10-15T01:00:00+02:00;19333.333;130.77;1.2995;169.941841
2025-10-15T02:00:00+02:00;19083.333;128.63;1.2996;167.162368
2025-10-15T03:00:00+02:00;19166.667;123.2;1.2996;160.105261
2025-10-15T04:00:00+02:00;19750.0;123.29;1.2995;160.218735
2025-10-15T05:00:00+02:00;19250.0;126.08;1.2996;163.847472
2025-10-15T06:00:00+02:00;14416.667;134.32;1.2998;174.587245
2025-10-15T07:00:00+02:00;14500.0;163.58;1.2998;212.618321
2025-10-15T08:00:00+02:00;270916.667;212.47;1.2874;273.523965
2025-10-15T09:00:00+02:00;4909250.0;163.82;1.0625;174.064137
2025-10-15T10:00:00+02:00;12131833.333;207.25;0.7125;147.656005
2025-10-15T11:00:00+02:00;16138416.667;192.39;0.5183;99.706908
2025-10-15T12:00:00+02:00;17857583.333;177.66;0.4349;77.268942
2025-10-15T13:00:00+02:00;18380500.0;170.41;0.4096;69.796547
2025-10-15T14:00:00+02:00;17983833.333;105.01;0.4288;45.02898
2025-10-15T15:00:00+02:00;17648583.333;105.37;0.4451;46.89557
2025-10-15T16:00:00+02:00;16807250.0;116.97;0.4858;56.828201
2025-10-15T17:00:00+02:00;13743583.333;134.02;0.6343;85.013162
2025-10-15T18:00:00+02:00;6208416.667;224.48;0.9996;224.381712
2025-10-15T19:00:00+02:00;575000.0;272.53;1.2726;346.825601
2025-10-15T20:00:00+02:00;38416.667;279.57;1.2986;363.055932
2025-10-15T21:00:00+02:00;20750.0;261.55;1.2995;339.878718
2025-10-15T22:00:00+02:00;16916.667;164.84;1.2997;214.236737
2025-10-15T23:00:00+02:00;16000.0;157.49;1.2997;204.691199
2025-10-16T00:00:00+02:00;16000.0;140.33;1.2997;182.388189
2025-10-16T01:00:00+02:00;16000.0;131.81;1.2997;171.314667
2025-10-16T02:00:00+02:00;16000.0;129.03;1.2997;167.701475
2025-10-16T03:00:00+02:00;16000.0;124.33;1.2997;161.592842
2025-10-16T04:00:00+02:00;16000.0;124.05;1.2997;161.228924
2025-10-16T05:00:00+02:00;16000.0;124.84;1.2997;162.255694
2025-10-16T06:00:00+02:00;15833.333;135.22;1.2997;175.747768
2025-10-16T07:00:00+02:00;17833.333;145.2;1.2996;188.70487
2025-10-16T08:00:00+02:00;216916.667;205.13;1.29;264.611696
2025-10-16T09:00:00+02:00;3244750.0;166.35;1.1432;190.17321
2025-10-16T10:00:00+02:00;9065250.0;214.27;0.8611;184.506005
2025-10-16T11:00:00+02:00;13775583.333;192.63;0.6328;121.892578
2025-10-16T12:00:00+02:00;15729416.667;182.66;0.5381;98.285396
2025-10-16T13:00:00+02:00;16424000.0;174.78;0.5044;88.161104
2025-10-16T14:00:00+02:00;16341250.0;108.36;0.5084;55.09269
2025-10-16T15:00:00+02:00;16066750.0;110.12;0.5217;57.452665
2025-10-16T16:00:00+02:00;14745166.667;117.93;0.5858;69.081633
2025-10-16T17:00:00+02:00;11845666.667;139.03;0.7263;100.980841
2025-10-16T18:00:00+02:00;5473500.0;226.65;1.0352;234.624371
2025-10-16T19:00:00+02:00;548416.667;260.71;1.2739;332.119223
2025-10-16T20:00:00+02:00;22583.333;267.25;1.2994;347.262
2025-10-16T21:00:00+02:00;21416.667;252.47;1.2994;328.071291
2025-10-16T22:00:00+02:00;21583.333;176.86;1.2994;229.818703
2025-10-16T23:00:00+02:00;20250.0;160.04;1.2995;207.972489
2025-10-17T00:00:00+02:00;20500.0;148.91;1.2995;193.507214
2025-10-17T01:00:00+02:00;20833.333;133.36;1.2995;173.297974
2025-10-17T02:00:00+02:00;20750.0;130.97;1.2995;170.192758
2025-10-17T03:00:00+02:00;21000.0;125.94;1.2995;163.654852
2025-10-17T04:00:00+02:00;21000.0;125.35;1.2995;162.888167
2025-10-17T05:00:00+02:00;20666.667;127.06;1.2995;165.112308
2025-10-17T06:00:00+02:00;20416.667;137.98;1.2995;179.304334
2025-10-17T07:00:00+02:00;22500.0;155.83;1.2994;202.484586
2025-10-17T08:00:00+02:00;239583.333;212.7;1.2889;274.14309
2025-10-17T09:00:00+02:00;5018416.667;172.19;1.0572;182.046425
2025-10-17T10:00:00+02:00;12948500.0;207.94;0.6729;139.91652
2025-10-17T11:00:00+02:00;16914666.667;192.7;0.4806;92.617246
2025-10-17T12:00:00+02:00;17318250.0;184.04;0.4611;84.854858
2025-10-17T13:00:00+02:00;17528000.0;163.85;0.4509;73.880108
2025-10-17T14:00:00+02:00;17700250.0;88.22;0.4426;39.041928
2025-10-17T15:00:00+02:00;17199416.667;85.03;0.4668;39.694328
2025-10-17T16:00:00+02:00;16227833.333;99.12;0.5139;50.939758
2025-10-17T17:00:00+02:00;13706750.0;140.57;0.6361;89.418998
2025-10-17T18:00:00+02:00;6874583.333;230.24;0.9673;222.704934
2025-10-17T19:00:00+02:00;641333.333;251.09;1.2694;318.733448
2025-10-17T20:00:00+02:00;25333.333;274.88;1.2993;357.139707
2025-10-17T21:00:00+02:00;24000.0;260.67;1.2993;338.694114
2025-10-17T22:00:00+02:00;24000.0;174.99;1.2993;227.368255
2025-10-17T23:00:00+02:00;23000.0;169.74;1.2994;220.555045
2025-10-18T00:00:00+02:00;23000.0;168.57;1.2994;219.034782
2025-10-18T01:00:00+02:00;23000.0;155.11;1.2994;201.545263
2025-10-18T02:00:00+02:00;23000.0;141.75;1.2994;184.185682
2025-10-18T03:00:00+02:00;23000.0;139.16;1.2994;180.820314
2025-10-18T04:00:00+02:00;23000.0;140.78;1.2994;182.925293
2025-10-18T05:00:00+02:00;23000.0;135.21;1.2994;175.687803
2025-10-18T06:00:00+02:00;21750.0;141.03;1.2994;183.25868
2025-10-18T07:00:00+02:00;21833.333;153.02;1.2994;198.838233
2025-10-18T08:00:00+02:00;261000.0;156.37;1.2878;201.378604
2025-10-18T09:00:00+02:00;6062833.333;147.08;1.0066;148.053462
2025-10-18T10:00:00+02:00;14521750.0;113.88;0.5966;67.942413
2025-10-18T11:00:00+02:00;16894000.0;73.6;0.4816;35.448035
2025-10-18T12:00:00+02:00;17484666.667;50.66;0.453;22.949043
2025-10-18T13:00:00+02:00;17972250.0;47.33;0.4294;20.321989
2025-10-18T14:00:00+02:00;18382750.0;44.95;0.4095;18.405724
2025-10-18T15:00:00+02:00;17545416.667;43.68;0.4501;19.658476
2025-10-18T16:00:00+02:00;17309666.667;48.35;0.4615;22.312728
2025-10-18T17:00:00+02:00;15395333.333;91.73;0.5543;50.843318
2025-10-18T18:00:00+02:00;6980916.667;140.45;0.9621;135.129614
2025-10-18T19:00:00+02:00;547166.667;152.49;1.274;194.266691
2025-10-18T20:00:00+02:00;40250.0;161.93;1.2985;210.271575
2025-10-18T21:00:00+02:00;39000.0;154.96;1.2986;201.230183
2025-10-18T22:00:00+02:00;39000.0;146.53;1.2986;190.283033
2025-10-18T23:00:00+02:00;38333.333;143.9;1.2986;186.872379
2025-10-19T00:00:00+02:00;38000.0;156.33;1.2986;203.016835
2025-10-19T01:00:00+02:00;38083.333;144.29;1.2986;187.380592
2025-10-19T02:00:00+02:00;38000.0;132.91;1.2986;172.60262
2025-10-19T03:00:00+02:00;38000.0;111.59;1.2986;144.915554
2025-10-19T04:00:00+02:00;38000.0;111.35;1.2986;144.60388
2025-10-19T05:00:00+02:00;38000.0;110.87;1.2986;143.980531
2025-10-19T06:00:00+02:00;38000.0;109.73;1.2986;142.500079
2025-10-19T07:00:00+02:00;39833.333;118.38;1.2986;153.72282
2025-10-19T08:00:00+02:00;265833.333;130.22;1.2876;167.671237
2025-10-19T09:00:00+02:00;3879583.333;116.18;1.1124;129.243387
2025-10-19T10:00:00+02:00;10051333.333;79.7;0.8133;64.819661
2025-10-19T11:00:00+02:00;12954500.0;71.7;0.6726;48.223904
2025-10-19T12:00:00+02:00;13660833.333;69.54;0.6383;44.390359
2025-10-19T13:00:00+02:00;14134500.0;68.24;0.6154;41.993814
2025-10-19T14:00:00+02:00;14289250.0;68.06;0.6079;41.372544
2025-10-19T15:00:00+02:00;13212916.667;70.11;0.6601;46.276342
2025-10-19T16:00:00+02:00;11925500.0;71.85;0.7225;51.908362
2025-10-19T17:00:00+02:00;8640083.333;79.49;0.8817;70.086257
2025-10-19T18:00:00+02:00;3946916.667;118.7;1.1092;131.659342
2025-10-19T19:00:00+02:00;528333.333;142.3;1.2749;181.414902
2025-10-19T20:00:00+02:00;124750.0;140.68;1.2944;182.101546
2025-10-19T21:00:00+02:00;124000.0;132.76;1.2945;171.854423
2025-10-19T22:00:00+02:00;124000.0;117.99;1.2945;152.735036
2025-10-19T23:00:00+02:00;124000.0;109.32;1.2945;141.511942
2025-10-20T00:00:00+02:00;123666.667;114.58;1.2945;148.322729
2025-10-20T01:00:00+02:00;123000.0;97.17;1.2945;125.788788
2025-10-20T02:00:00+02:00;123000.0;95.72;1.2945;123.91173
2025-10-20T03:00:00+02:00;123666.667;97.23;1.2945;125.863318
2025-10-20T04:00:00+02:00;123750.0;97.02;1.2945;125.591083
2025-10-20T05:00:00+02:00;124000.0;96.12;1.2945;124.42488
2025-10-20T06:00:00+02:00;123583.333;115.71;1.2945;149.785971
2025-10-20T07:00:00+02:00;125750.0;135.72;1.2944;175.674555
2025-10-20T08:00:00+02:00;265250.0;186.79;1.2876;240.516036
2025-10-20T09:00:00+02:00;2814250.0;172.43;1.1641;200.721924
2025-10-20T10:00:00+02:00;7457416.667;188.81;0.939;177.296933
2025-10-20T11:00:00+02:00;10955416.667;165.11;0.7695;127.047953
2025-10-20T12:00:00+02:00;12074166.667;153.92;0.7152;110.091079
2025-10-20T13:00:00+02:00;13803583.333;150.28;0.6314;94.890354
2025-10-20T14:00:00+02:00;14027750.0;83.83;0.6206;52.021404
2025-10-20T15:00:00+02:00;13985750.0;84.21;0.6226;52.428646
2025-10-20T16:00:00+02:00;13190333.333;86.21;0.6611;56.997568
2025-10-20T17:00:00+02:00;11716333.333;97.05;0.7326;71.098142
2025-10-20T18:00:00+02:00;5632250.0;190.28;1.0275;195.510608
2025-10-20T19:00:00+02:00;553083.333;232.63;1.2737;296.295411
2025-10-20T20:00:00+02:00;30000.0;252.95;1.299;328.58979
2025-10-20T21:00:00+02:00;22083.333;241.32;1.2994;313.574664
2025-10-20T22:00:00+02:00;19666.667;150.86;1.2995;196.047315
2025-10-20T23:00:00+02:00;19000.0;131.86;1.2996;171.360479
2025-10-21T00:00:00+02:00;19000.0;102.81;1.2996;133.608151
2025-10-21T01:00:00+02:00;19000.0;91.98;1.2996;119.533875
2025-10-21T02:00:00+02:00;19000.0;81.54;1.2996;105.96643
2025-10-21T03:00:00+02:00;19000.0;76.34;1.2996;99.208698
2025-10-21T04:00:00+02:00;19000.0;79.54;1.2996;103.367302
2025-10-21T05:00:00+02:00;19000.0;83.15;1.2996;108.058727
2025-10-21T06:00:00+02:00;18833.333;98.41;1.2996;127.890866
2025-10-21T07:00:00+02:00;22166.667;121.56;1.2994;157.956314
2025-10-21T08:00:00+02:00;144833.333;184.88;1.2935;239.135738
2025-10-21T09:00:00+02:00;2254666.667;165.36;1.1912;196.976963
2025-10-21T10:00:00+02:00;5772083.333;195.18;1.0207;199.222426
2025-10-21T11:00:00+02:00;8556500.0;171.75;0.8858;152.127619
2025-10-21T12:00:00+02:00;10226000.0;156.76;0.8048;126.165073
2025-10-21T13:00:00+02:00;11770833.333;151.53;0.73;110.609519
2025-10-21T14:00:00+02:00;12102000.0;87.05;0.7139;62.144961
2025-10-21T15:00:00+02:00;11912000.0;86.49;0.7231;62.541691
2025-10-21T16:00:00+02:00;10889666.667;88.27;0.7727;68.202832
2025-10-21T17:00:00+02:00;7995000.0;100.31;0.913;91.579648
2025-10-21T18:00:00+02:00;3271583.333;203.39;1.1419;232.253226
